id,nombre_biblioteca,fecha_fundacion,mail,id_departamento
4044,Bib.Pop. Martín Fierro,1980-01-01,,82063
4391,De Las orillas,2022-06-21,,82063
463,Bib.Pop. Domingo Guzmán Silva,1918-07-20,dgsilva23@hotmail.com,82063
1083,Bib.Pop. Juan Bautista Alberdi,1925-05-25,bibalberdilp@hotmail.com,82063
2384,Bib. Pop. Villa Talleres,1945-11-23,,82063
487,Bib.Pop. Mariano Moreno,1912-12-04,biblioteca_moreno@yahoo.com.ar,82063
1771,Bib.Pop. Gob. Mariano Cabal,1929-01-01,,82063
2444,Bib. Pop. Centro Español,1943-12-08,centro.espaniolbp.santafe@gmail.com,82063
3558,Bib.Pop. Amanecer,1996-02-03,,82063
2698,Bib.Pop. José Hernández,1980-01-01,,82063
1016,Bib.Pop.Ped. D.F.Sarmiento,1915-05-24,bibpop@santafe-conicet.gov.ar,82063
455,Bib.Pop. Bartolomé Mitre,1907-06-03,bibliomitre0455@yahoo.com.ar,82063
2123,Bib.Pop. D.F.Sarmiento,1939-10-30,bibliobrown@hotmail.com,82063
3934,Bib. Pop. Bica,1976-06-15,bibliotecabica@gmail.com,82063
2331,Bib.Pop. Hogar del maestro,1947-11-23,bibmaestro@gmail.com,82063
2611,Bib.Pop. Mateo Booz,1942-12-29,bibliotecambooz@gmail.com,82063
2772,Bib.Pop. Pablo A. Pizzurno de Santa Fe,1929-06-25,bpizzurnosfe@hotmail.com,82063
4276,Bib.Pop. Elena Verón,2006-09-23,,82063
4302,Bib.Pop. Santafesina,2009-03-02,bibliotecapopularsantafesina@hotmail.com,82063
4308,Bib.Pop. Juglares sin Fronteras,2010-06-24,juglaressinfrontera@gmail.com,82063
4330,Bib. Pop. Amilcar Renna,2013-06-15,biblioamilcarrenna@gmail.com,82063
4301,Bib.Pop. Osvaldo Bayer,2010-02-12,bibliotecapopularosvaldobayer@yahoo.com.ar,82063
3639,Bib.Pop. Emilio Zola,1980-01-01,,82063
4015,Bib. Pop. Felicia,2002-09-14,bibliopopularfelicia@outlook.com,82070
4381,"Bib. Pop. ""José Hernández""",2018-06-11,josehernandezbibliotecapopular@gmail.com,82070
1144,Bib. Pop. Mariano Moreno,1926-04-10,bibliopopular@hotmail.com,82070
2885,Bib.Pop. Dr. Ricardo D. G. Alcacer,1969-03-15,jbalberdi@educ.ar,82070
2110,Bib.Pop. D.F.Sarmiento,1942-02-19,,82070
2207,Bib.Pop. Juan Bautista Alberdi,1943-11-13,biblioteca.jbalberdi@hotmail.com,82070
945,Bib.Pop. Beck Herzog,1922-05-25,bibliohumboldt@arnet.com.ar,82070
4206,Bib. Pop. Walter Gunziger,1980-01-01,bibliotecagunziger@hotmail.com,82070
3873,Bib.Pop. de Pilar,1998-03-12,bibliote@pilar-sfe.com.ar,82070
4298,Bib.Pop. Nuevo Torino,2010-04-23,bibliotecapopularnuevotorino@gmail.com,82070
4234,Bib.Pop. Eduardo de Sa Pereira,2006-09-01,comunasape@yahoo.com.ar,82070
461,Bib.Pop. Centro Rivadavia,1911-08-06,,82070
4226,Bib.Pop.María Emilia Divo,2003-07-28,bibliotecapopularmed@hotmail.com,82070
4379,"Bib. Pop. ""Ángela Peralta Pino""",2018-11-08,bibpop.angelaperaltapino@hotmail.com,82070
4377,Bib. Pop. y Pub. George Baud,2008-02-18,,82070
462,Bib.Pop. Gottfried Keller,,bibliogkellerscs@hotmail.com,82070
2811,Bib.Pop. Domingo Faustino Sarmiento,1935-07-19,bibliosantodomingo@gmail.com,82070
3978,Bib. Pop. Mariano Moreno,2000-10-30,bibliotecammsjn@hotmail.com,82070
4227,Bib. Pop. Elba Irma Rosso de Bravo,1980-01-01,,82077
490,Bib.Pop. 9 de Julio,1980-01-01,biblioteca9dejulio@tostado.com.ar,82077
4361,Bib. Pop. Villa Minetti,2014-10-01,,82077
483,Bib.Pop. Estímulo al estudio,1911-01-06,bibpopee@yahoo.com.ar,82084
982,Bib.Pop. Amor al estudio,1922-12-24,bibliotecaamoralestudio@hotmail.com,82084
1063,Bib.Pop. Libertad,1922-04-05,,82084
1093,Bib.Pop.Pub. Aristóbulo del Valle,1925-01-01,bibaristobulo@yahoo.com.ar,82084
442,Bib.Pop.Ped.Inf. Eudoro Díaz,,,82084
3907,"Centro Educación, Comunicación y Bib. Pop.Cachilo",2000-08-20,bibliocachilo@gmail.com,82084
3869,Bib.Pop. Roberto Fontanarrosa,1980-01-01,bibliorfontanarrosa@hotmail.com,82084
3710,Bib.Pop. Centro cultural Rosario,1998-02-02,,82084
3528,Bib. Pop. La Florida,1976-11-06,bibliolaflorida@yahoo.com.ar,82084
3199,Bib.Pop. Alfonsina Storni,1990-05-15,bibalfonsina@gmail.com,82084
2094,Bib.Pop. Dr. A. Franzini Herrera,1928-12-09,bibpopfherrera@yahoo.com.ar,82084
2005,Bib.Pop. Homero,1936-08-18,bibliohomero@hotmail.com,82084
2004,Bib.Pop. Juan Bautista Alberdi,1935-05-25,bibliotecaalberdi@hotmail.com,82084
1989,Bib.Pop.Inf. Mitre,1936-12-27,,82084
1947,Bib.Pop. Amor a la verdad,1926-01-26,,82084
1259,Bib.Pop. Proa,1927-08-04,,82084
3980,Bib.Pop. Casa de Luxemburgo,2000-11-14,bibliotecaamaprosario@gmail.com,82084
4012,Bib.Pop. Dr. Lisandro de la Torre,2001-03-21,,82084
4082,Bib. Pop. Gastón Gori,2002-11-30,bpgastongori@hotmail.com,82084
3971,Bib. Pop. Primera Ambiental y Ecológica de Rosario,1993-11-12,,82084
4114,Bib. Pop. Pocho Lepratti,2002-10-18,,82084
3006,Bib.Pop. Mariano Moreno,1979-09-02,bpmorenorosario@hotmail.com.ar,82084
470,Bib.Pop. Carlos Guido Spano,1917-10-12,bibliocgspano@msn.com,82084
1265,Bib.Pop.Inf. 25 de Mayo,1980-01-01,biblioteca25demayo@gmail.com,82084
430,Bib.Pop. Bernardino Rivadavia,1918-07-09,,82084
2449,Bib. Pop. Mun. Arg. Dr. Juan Alvarez,1910-09-07,biblarg@rosario.gov.ar,82084
440,Bib.Pop. Escuela de la A.de Muj.de Ros.,,,82084
4220,Bib.Pop.Julio Migno de Ibarlucea,2007-12-06,bibliotecajuliomigno@hotmail.com,82084
4147,Bib. Mun. y Pop. Ferdinando Ricci,1980-01-01,,82084
3898,Bib.Pop. El buen saber,2000-07-20,bpelbuensaber2004@yahoo.com.ar,82084
416,Bib.Pop. Mariano Moreno,1919-06-08,,82084
4191,Asoc.Civ.Bib.Pop. Raíces y Alas,1980-01-01,nogaralito@hotmail.com,82084
2876,Bib.Pop. Alvaro Flores Estrada - Ctro Asturiano,1904-11-01,,82084
2690,Bib.Pop. Constancio C. Vigil,1944-07-08,bpccvigil@gmail.com,82084
2237,Bib.Pop. Solidaridad social,1942-11-07,,82084
1800,Bib. Pop. Nº 1800 José Malet,1932-02-28,bibliotecajmalet@gmail.com,82084
3892,Bib. Pop. Amor a la patria,1995-10-15,bibliotecauranga@hotmail.com,82084
4257,Bib. Pop. para el Desarrollo Social,2006-08-30,,82084
3923,Bib. Pop. José Pedroni,2000-03-26,bpedronisoldini@yahoo.com.ar,82084
4321,Bib. Pop. Teresa de Calcuta,2012-10-16,,82091
460,Bib.Pop. San Martín,1910-12-03,bibliotecapop_sancristobal@hotmail.com,82091
427,Bib.Pop. Barón Hirsch,1913-03-10,,82091
2187,Bib.Pop. Juan Bautista Alberdi,1935-06-08,bibpopalberdi@yahoo.com.ar,82091
2655,Club Union Cultural y Deportivo y Bib. Pop.,1954-06-20,,82091
413,Bib.Pop.D.F.Sarmiento,1910-12-10,gorositodaniela@hotmail.com,82091
3948,Bib.Pop.  Alas,2000-03-27,biblioalas@vtcc.com.ar,82091
1924,Bib.Pop. D.F. Sarmiento,1933-12-19,bpsarmiento.suardi@gmail.com,82091
4397,Biblioteca Popular Gaston Bianchi,2022-08-23,cr19.biblioteca@gmail.com,82091
3820,Bib.Pop. José Hernández,1998-09-01,,82091
3911,Asoc.Civ.Bib.Pop. Miguel Angel Sosa,2000-08-15,masosa@cooparrufo.com.ar,82091
4038,Bib.Pop. Julio Migno,1983-11-07,bibliojmigno@yahoo.com.ar,82098
4157,Bib.Pop. Compartir,1980-01-01,compartir-08@hotmail.com,82098
3155,Bib.Pop. Despertar,1981-06-06,bpd@romang.trcnet.com.ar,82098
906,Bib.Pop. de Barrancas,1922-02-20,,82105
420,Bib.Pop. Dr. Andrés Egaña,1905-02-21,bibliotecagalvez@cablenet.com.ar,82105
4011,Bib. Pop. Alfonsina Storni,2000-07-27,,82105
466,Bib.Pop. Rivadavia,1918-08-25,,82105
417,Bib.Pop. Coronel José Rodríguez,1912-10-01,,82105
4356,Bib. Pop. Los Libros y el Río,2014-06-17,bibliotecap_loslibrosyelrio@outlook.com.ar,82105
476,Bib.Pop. Dr. Pedro S. Alcacer,1919-10-19,biblalcacer@hotmail.com,82105
4282,Bib.Pop. del Bicentenario,2011-05-10,bpcdiaz@hotmail.com,82105
4068,Bib. Pop. Luis Landriscina,2002-12-18,bibliolacriolla@gcrespo.com.ar,82112
1135,Bib.Pop. Florentino Ameghino,1922-07-15,,82112
925,Bib.Pop. Estanislao Zeballos,1922-07-15,bibliotecagcrespo@hotmail.com.ar,82112
991,Bib.Pop. Mariano Moreno,1919-11-25,biblioteca@sanjustosf.com.ar,82112
3977,Bib.Esc.Pop. San Martín Norte (Escuela de la Familia Agrícola N,2000-10-03,normagcarena@hotmail.com,82112
4353,Bib. Pop. Miguel A. Fabellotti,2006-07-11,videlac.cultural@gmail.com,82112
489,Bib.Esc.Pop. D.F.Sarmiento,1918-04-28,,82119
1152,Bib.Pop. Sarmiento,1917-09-30,bibliotecasarmiento@arnet.com.ar,82119
429,Bib.Pop. Bernardino Rivadavia,1920-11-14,,82119
2038,Bib.Pop. Almafuerte,1939-05-30,bibliotecapopular.almafuerte@gmail.com,82119
3538,Bib.Pop.Pub. Los paraisos,1980-01-01,,82119
3570,Bib.Pub.Mun.Pop. Dr. Lisandro de la Torre,1977-10-10,bibcb@hotmail.com,82119
1041,Bib.Pop. Pablo A. Pizzurno,1924-08-03,c3biblpizzurno1@yahoo.com.ar,82119
2631,Bib.Pop. Bartolomé Mitre,1932-07-15,,82126
4223,Bib. Pop. Alejandría,2008-04-16,bpalejandria@outlook.com,82126
2946,Bib.Pop. Carlos Jewell,1975-09-04,,82126
3013,Bib.Pop. de Landeta,1979-09-18,bibliotecapopulardelandeta@gmail.com,82126
3365,Bib.Pop. Domingo Piccolo,2005-06-22,bibliopiccolo@eltrebol.gov.ar,82126
876,Bib.Pop. Gral. José de San Martín,1919-06-02,bipsm@sme.com.ar,82126
1395,Bib.Pop. Rivadavia,1929-05-01,,82126
1970,Bib.Pop. San Martín,1937-04-29,bpsm1970@gmail.com,82126
473,Bib.Pop. José Mármol,1917-12-17,bibliomarmol@live.com,82126
985,Bib.Pop. Bartolomé Mitre,1924-05-25,bmitre24@yahoo.com.ar,82126
1119,Bib.Pop. Juan Bautista Alberdi,1924-08-05,bibliotecacdarosquin@velosat.com.ar,82126
1838,Bib.Pop. Juan Bautista Alberdi,1934-08-19,bpsme@sme.com.ar,82126
4198,Bib.Pop. Angel José Medina,1980-01-01,bibliotecaangelmedina@hotmail.com,82133
3030,Bib.Pop. José Pedroni,1980-01-01,garabato@trcnet.com.ar,82133
3451,Bib.Pop.Dependiente E.E.T.P.I. Nº 8211,1980-01-01,,82133
3390,Bib.Pop. Tanino,1995-05-23,bptanino@csdnet.com.ar,82133
3379,Bib.Pop. de Margarita,1994-12-02,biblioteca@cosemar.com.ar,82133
422,Bib.Pop. Dr. Allende Lezama,1907-05-01,,82133
4231,"Bib. Pop. Tartagal, mi pueblo",2007-11-16,,82133
4233,Bib. Pop. Sofia Barat,2008-04-25,,82133
3975,Bib.Pop. de Campo Gallo,1997-09-16,,86014
3699,Bib.Pop. Padre Alberto Ciupke,1980-01-01,,86021
615,Bib.Pop. Bartolomé Mitre,1916-06-09,,86028
3703,Bib.Pop. Alfonso Nassif,1980-01-01,bpnassif@hotmail.com,86028
4323,Bib. Pop. Hna. María Pía Bettini,2012-06-13,,86028
4089,Bib.Pop. Fortunato Júarez Barrios Miski Mayu y Parque Indus,1980-01-01,mishquila8@hotmail.com,86035
2763,Bib.Pop. Conrado Juarez,1940-06-15,bibliotecapopularconradojuarez@hotmail.com,86035
624,Bib.Pop. Mariano Moreno,1929-05-25,,86035
619,Bib.Pop. Bernardino Rivadavia,1910-05-25,,86035
1264,Bib.Pop. Juan Bautista Alberdi,1927-06-24,,86035
2311,Bib.Pop. Absalon Rojas,1945-08-03,,86035
2456,Bib.Pop. Narciso Laprida,1946-08-04,,86035
3274,Bib.Pop. San Martín,1994-05-31,bpsanmartinlabanda@hotmail.com.ar,86035
3192,Bib.Pop. Luis O. Orieta,1992-07-19,,86035
4091,Bib.Pop. Ada Nilda Alderete,2001-06-16,,86035
3827,Bib.Pop. Río dulce,1980-01-01,bibpopriodulce@hotmail.com,86035
3174,Bib.Pop. Domingo A. Bravo,1987-08-17,bibliotecadbravo@hotmail.com,86035
3123,Bib.Pop. Carlos Pellegrini,1966-05-26,bpcarlospellegrini@live.com.ar,86035
2252,Bib.Pop. Manuel Belgrano,1943-07-04,bpbelgrano2252_bandera@hotmail.com,86042
3428,Bib.Pop. Segundo M. Arce,1980-01-01,,86049
3533,Bib.Pop. M. E. R. Vargas de Basualdo,1980-01-01,,86049
4358,Bib.Pop. Shunko,2003-11-21,bibliotecashun.16@gmail.com,86049
4067,Bib.Pop. Andrés Chazarreta,2001-06-22,,86049
4225,Bib.Pop. Mariano Moreno,1980-01-01,,86049
4057,Bib.Pop. José Mármol,1936-08-16,biblioteca_marmol@hotmail.com,86049
3920,Bib.Pop. Dr. Orestes di Lullo,1980-01-01,,86049
3566,Bib. Esc. Pop. Siglo XXI,1996-07-19,bibliosigloveintiuno@hotmail.com,86049
4200,Bib.Pop. Dr. Bernardo Canal Feijoo,1980-01-01,bp.canal-feijot-sgo@hotmail.es,86049
2262,Bib.Pop. Francisca Jacques,1942-06-08,,86049
2084,"Asoc, Cult. y Vecinal y Bib.Pop Ricardo Rojas",1938-11-16,bibliotecarrojas@gmail.com,86049
1662,Bib.Pop. Pedro Firmo Unzaga,1930-04-20,bibliounzaga@yahoo.es,86049
1665,Bib.Pop. Dr. Manuel Gorostiaga,1927-07-14,,86049
1081,Bib.Pop. Juan Bautista Alberdi,1925-05-30,,86049
1007,Bib.Pop. Gob. Eduardo Miguel,1980-01-01,,86049
621,Bib.Pop. D.F.Sarmiento,,bibliotecasociedadsarmiento@hotmail.com,86049
1204,Bib.Pop. Agustín Alvarez,1926-11-15,bpaalvarez@hotmail.com,86049
3115,Bib.Pop. Florentino Ameghino,1942-11-15,,86049
3496,Bib. Pop. Club de maestros,1980-01-01,bpclubdemaestros@hotmail.com,86049
3489,Bib.Pop. Juan F. Bianchi,1980-01-01,,86049
3164,Bib.Pop. Jorge W. Abalos,1988-10-09,,86049
3124,Bib.Pop. Francisco de Aguirre,1980-01-01,,86049
3122,Bib.Pop. Esteban Echeverría,1933-06-22,bpe_echeverria@hotmail.com,86049
2578,Bib.Pop. Miguel Martín de Güemes,1940-08-24,,86049
4059,Bib.Pop. Dr. Raúl Dargoltz,2000-08-16,,86049
4209,Bib. Pop. Profesor Víctor HUgo Olivares,2008-04-21,,86049
4107,Bib. Pop. San Roque,2003-12-12,,86056
3927,Bib.Pop. Alberto J. Montenegro,2001-04-01,,86056
616,Bib.Pop. D.F.Sarmiento,1908-10-11,,86063
4190,Bib.Pop. Juan Carlos Infante del Castaño,1980-01-01,,86063
1179,Bib.Pop. de Añatuya,1922-07-01,bibsarmientoanatuya@hotmail.com,86077
612,Bib.Pop. Almafuerte,1919-10-12,pedrourquizanqn@hotmail.com,86077
4025,Bib. Pop. Alfonsina Storni,2001-11-29,,86077
4253,Bib. Pop. Mariano Moreno,2009-06-11,bpmarianomorenoph@gmail.com,86091
3598,Bib.Pop. Jorge Luis Borges,1980-01-01,,86098
3816,Bib.Pop. Eduardo Miguel,1999-08-31,bibliotecaeduardomiguel@hotmail.com,86105
3562,Bib.Pop. Julio Bustamante,1980-01-01,,86126
3694,Bib.Pop. José María Lami Hernández,1980-01-01,,86126
3335,Bib.Pop. Sumampa,1992-10-27,,86140
2813,Bib.Pop. Manuel Belgrano,1962-12-01,,86147
1497,Bib.Pop. Mariano Moreno,1917-10-06,juanaro66@hotmail.com,86147
2854,Bib.Pop. Ricardo Rojas,1964-11-27,,86147
1863,Bib.Pop. D.F.Sarmiento,1980-01-01,,86147
3893,Bib.Pop. Juan Bautista Marozzi,1997-08-11,,86154
1361,Bib.Pop. San Martín,1928-01-02,,86161
3370,Bib.Pop. José Hernández,1992-05-22,,86161
4328,Bib. Pop. El Algarrobal,2012-10-12,bibliotecaelalgarrobal@gmail.com,86161
2108,Bib.Pop. Almafuerte,1917-12-07,,86161
3119,Bib.Pop. Juan Pablo II,1980-01-01,bp_juanpablo2tuc@hotmail.com,90014
3989,Bib.Pop. 24 de Septiembre,1980-01-01,,90014
3539,Bib.Pop. Leopoldo Lugones,1988-05-05,biblugones@hotmail.com,90014
908,Bib.Pop. Marco M. Avellaneda,1920-05-16,,90014
635,Bib.Pop. Nicolás Avellaneda,1980-01-01,,90021
4320,Bib. Pop. Batalla de Famailla,2012-04-25,,90028
1611,Bib.Pop. Manuel Lainez,1932-03-23,,90028
640,Bib.Pop. La Madrid,1921-10-12,,90035
652,Bib.Pop. Belgrano,1912-06-02,,90042
2356,Bib.Pop. 25 de Mayo,1909-07-09,,90049
3532,Bib.Pop. Padre Saravia,1995-12-02,bibliopadresaravia@gmail.com,90056
2260,Bib.Pop. Almafuerte,1917-08-30,,90056
661,Bib.Pop. Ernesto E. Padilla,1926-09-12,,90056
2418,Bib. Pop. Obrera M.Luisa Bufo de Ferro,1949-06-22,bibliotecaluisabuffodeferro@yahoo.com.ar,90070
1799,Bib.Pop. Carlos N. Vergara,1929-06-02,bpcnv@yahoo.com.ar,90070
4303,Bib.Pop. Santa Lucía,2012-03-21,,90070
642,Bib.Pop. Bartolomé Mitre,1906-07-19,sociedadybibliotecamitre@yahoo.com.ar,90070
3116,Bib.Pop. Isauro y A. Arancibia,1987-12-13,biblioarancibia@hotmail.com,90070
3077,Bib.Pop. Alfonsina Storni Los Sarmientos,1972-02-20,,90077
634,Bib.Pop. Ricardo Rojas,1911-02-10,,90077
3120,Bib.Pop. Dr. Antonio Torres,1947-12-05,,90084
4333,BIb. Pop. Osvaldo Bayer,2011-11-08,bpob.osvaldobayer@gmail.com,90084
4050,Bib.Pop. El saber ciudadano,2001-07-19,bibliosaberciudadano@hotmail.com,90084
2032,Bib.Pop. Justo José de Urquíza,1927-04-17,,90084
2130,Bib.Pop. Gral. Belgrano,1935-06-09,,90084
644,Bib.Pop. Alberdi,1903-06-26,bipopalberdi100@hotmail.com,90084
645,Bib.Pop. A. M. Garmendia de Frías,1905-07-18,,90084
1851,Bib.Pop.Inf. Belgrano,1934-09-24,,90084
1489,Bib.Pop. Miguel Lillo,1929-02-02,,90084
4386,BP Patria Grande,2022-03-04,patriagrandebp@gmail.com,90084
3291,Bib.Pop. Amado Juarez,1909-04-01,,90098
3159,Bib.Pop. Manuel Aldonate,1980-01-01,,90098
1170,Bib.Pop. Ing. A. Pasquini,1923-05-17,,90105
2814,Bib.Pop. Manuel Lizondo Borda,1959-11-04,,90105
2015,Bib.Pop. Hipólito Yrigoyen,1935-05-05,,90105
1658,Bib.Pop. Juan Bautista Alberdi,1928-09-15,,90105
651,Bib.Pop. Mariano Moreno,1912-11-20,,90112
4158,Bib.Pop. La Randa,1980-01-01,bibliolaranda@yahoo.com.ar,90119
3252,Bib.Pop. Mariano Moreno,1992-08-10,,94007
3239,Bib.Pop. Infanto Juvenil,1993-07-31,bibliotecaij@hotmail.com,94007
2597,Bib.Pop. Eduardo Schmidt (h,1953-04-08,bibliotecaeduardoschmidt@hotmail.com.ar,94007
3951,Asoc.Civ. Nuestra Biblioteca Popular,2001-02-15,nuestra_biblioteca@hotmail.com,94007
3340,Bib.Pop. Kau Kren de la Dcion. Pcial. de Juventud,1980-01-01,bibliotecakaukren@hotmail.com,94007
3540,Bib.Pop. Malvinas argentinas,1980-01-01,,94007
4150,Bib. Pop. Leonor María Piñeiro,1980-01-01,bplmp@hotmail.com,94007
3422,Bib.Pop. Alfonsina Storni,1994-12-12,,94014
1180,Bib.Pop. D.F.Sarmiento,1926-11-08,,94014
